1,3.916463887328691
2,3.892798077638137
3,3.820264521662243
4,3.7968258439905527
5,3.773414374041328
6,3.7500297807711176
7,3.6944523440657626
8,3.7064792966915974
9,3.6831915335702887
10,3.659942656618788
11,3.6367326823768606
12,3.6135615442308926
13,3.5681996692927322
14,3.553731381511793
15,3.5305377605521024
16,3.5073815751540125
17,3.4844227452175334
18,3.4613330897915078
19,3.45149740325445
20,3.428603571014114
21,3.405587479838851
22,3.3351455363101175
23,3.3120213120902364
24,3.198124165078803
25,3.1860373767052605
26,3.1630297490900547
27,3.140274438933816
28,3.1173498449681256
29,3.0944681486646823
30,3.0716290216184525
31,3.0490543610243366
32,3.0263000500775843
33,3.0035874631763813
34,2.9809153752486455
35,2.9582823538267666
36,2.935686878200417
37,2.9131275022936434
38,2.8906030224523467
39,2.8681125932388154
40,2.8456557416219397
41,2.8232322630044426
42,2.8008420201652244
43,2.7784846839499098
44,2.7561594456590113
45,2.7338647067857553
46,2.711597726766197
47,2.689354192792156
48,2.668043586154482
49,2.647331600549527
50,2.6056315547323097
51,2.60113402003615
52,2.584643538036441
53,2.5649484677725347
54,2.545561335760608
55,2.524816017011035
56,2.5063476441925117
57,2.48597301173494
59,2.4474502997184464
60,2.42801843619607
61,2.4007529828918788
62,2.406241455189652
63,2.37971100188607
64,2.36509348685122
65,2.3449159093126624
67,2.308091795936019
68,2.288035312592067
69,2.2629085472217847
70,2.2730053104539087
71,2.2544391434435203
72,2.2348841178007683
73,2.2139341185709056
74,2.1850996464591046
75,2.1687082565843427
76,2.1475152496947953
77,2.129588545411125
78,2.1110684070156975
80,2.0750634364313605
81,2.056839372900403
82,2.0368054993790397
83,2.020652510076677
84,2.0004143552617846
85,1.9841482607497187
86,1.9655799568144778
87,1.9487234968073086
88,1.9337013201401707
89,1.9142447232762918
90,1.894735147078773
91,1.8779930993350322
92,1.8610965644644548
93,1.8446016487967132
94,1.82837837374197
95,1.8092500076616056
96,1.792260671620306
97,1.7752316531353571
98,1.7595972342409933
99,1.7839744158442543
100,1.7667751087127388
101,1.751035205985526
102,1.732126943067803
103,1.7135614777446437
